2026-03-12 22:18:11 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.products' doesn't exist"}
2026-03-12 22:18:11 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.categories' doesn't exist"}
2026-03-12 22:18:11 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.brands' doesn't exist"}
2026-03-12 22:23:25 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.products' doesn't exist"}
2026-03-12 22:23:25 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.categories' doesn't exist"}
2026-03-12 22:23:25 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.brands' doesn't exist"}
2026-03-12 22:23:52 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.brands' doesn't exist"}
2026-03-12 22:23:52 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.products' doesn't exist"}
2026-03-12 22:23:52 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.categories' doesn't exist"}
2026-03-12 22:24:03 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.products' doesn't exist"}
2026-03-12 22:24:44 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'FROM categories ORDER BY name' at line 1"}
2026-03-12 22:24:44 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.brands' doesn't exist"}
2026-03-12 22:24:44 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.products' doesn't exist"}
2026-03-12 22:45:17 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.products' doesn't exist"}
2026-03-12 22:45:17 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'FROM categories ORDER BY name' at line 1"}
2026-03-12 22:45:17 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.brands' doesn't exist"}
2026-03-12 22:45:21 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.products' doesn't exist"}
2026-03-12 22:45:22 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'FROM categories ORDER BY name' at line 1"}
2026-03-12 22:45:22 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.brands' doesn't exist"}
2026-03-12 22:45:56 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.products' doesn't exist"}
2026-03-12 22:45:56 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.brands' doesn't exist"}
2026-03-12 22:45:56 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'FROM categories ORDER BY name' at line 1"}
2026-03-12 22:46:08 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.products' doesn't exist"}
2026-03-12 22:46:09 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'FROM categories ORDER BY name' at line 1"}
2026-03-12 22:46:09 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.brands' doesn't exist"}
2026-03-12 22:46:11 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.products' doesn't exist"}
2026-03-12 22:46:12 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'FROM categories ORDER BY name' at line 1"}
2026-03-12 22:46:12 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.brands' doesn't exist"}
2026-03-12 22:46:55 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.products' doesn't exist"}
2026-03-12 22:47:16 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.products' doesn't exist"}
2026-03-12 22:47:16 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/categories\/list","message":"SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'FROM categories ORDER BY name' at line 1"}
2026-03-12 22:47:16 [AUDIT] action=system.db_error user=guest entity=system/- ip=::1 META={"uri":"\/products\/brands\/list","message":"SQLSTATE[42S02]: Base table or view not found: 1146 Table 'boomeritems.brands' doesn't exist"}
2026-03-12 23:58:33 [AUDIT] action=system.db_error user=guest entity=system/- ip=127.0.0.1 META={"uri":"\/orders","message":"SQLSTATE[23000]: Integrity constraint violation: 1452 Cannot add or update a child row: a foreign key constraint fails (`boomeritems`.`order_items`, CONSTRAINT `fk_order_items_product` FOREIGN KEY (`product_id`) REFERENCES `products` (`id`) ON DELETE SET NULL)"}
2026-03-13 00:20:12 [AUDIT] action=system.db_error user=guest entity=system/- ip=127.0.0.1 META={"uri":"\/coupons","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'type' in 'field list'"}
2026-03-13 00:22:54 [AUDIT] action=system.db_error user=guest entity=system/- ip=127.0.0.1 META={"uri":"\/coupons","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'type' in 'field list'"}
2026-03-13 00:23:07 [AUDIT] action=system.db_error user=guest entity=system/- ip=127.0.0.1 META={"uri":"\/products","message":"SQLSTATE[HY093]: Invalid parameter number"}
2026-03-13 00:44:04 [AUDIT] action=system.db_error user=guest entity=system/- ip=127.0.0.1 META={"uri":"\/coupons","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'type' in 'field list'"}
2026-03-13 00:44:26 [AUDIT] action=system.db_error user=guest entity=system/- ip=127.0.0.1 META={"uri":"\/products\/prd-4f3dd01ef782","message":"SQLSTATE[23000]: Integrity constraint violation: 1452 Cannot add or update a child row: a foreign key constraint fails (`boomeritems`.`products`, CONSTRAINT `fk_products_brand` FOREIGN KEY (`brand_id`) REFERENCES `brands` (`id`) ON DELETE SET NULL)"}
2026-03-13 00:45:24 [AUDIT] action=system.db_error user=guest entity=system/- ip=127.0.0.1 META={"uri":"\/products","message":"SQLSTATE[23000]: Integrity constraint violation: 1452 Cannot add or update a child row: a foreign key constraint fails (`boomeritems`.`products`, CONSTRAINT `fk_products_category` FOREIGN KEY (`category_id`) REFERENCES `categories` (`id`) ON DELETE SET NULL)"}
2026-03-13 00:49:51 [AUDIT] action=system.db_error user=guest entity=system/- ip=127.0.0.1 META={"uri":"\/coupons","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'type' in 'field list'"}
2026-03-13 01:25:30 [AUDIT] action=system.db_error user=guest entity=system/- ip=127.0.0.1 META={"uri":"\/coupons","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'type' in 'field list'"}
2026-03-13 01:26:24 [AUDIT] action=system.db_error user=guest entity=system/- ip=127.0.0.1 META={"uri":"\/coupons","message":"SQLSTATE[42S22]: Column not found: 1054 Unknown column 'type' in 'field list'"}
